n	"uh dann gehört wohl das stürmen von Jugendclubs und das ein prügeln auf Besucher nicht zur linken Szene.
weit gefehlt genau den gleichen scheiß macht die nämlich auch.
Ach was ist übrigens mit Entführung und Brand und Bombenanschlägen na klingelt da was...richtig sage nur RAF oder die Anschläge auf die Bahn (wie viele tote hätte es da geben können )
also sorry da kann man schon ne menge vergleichen und das Fazit kann nur sein verurteilen und zwar alle Extremisten egal welcher Seite zur höchst strafe.
also Denk das nächste mal nach bevor du so ein Unsinn verzapft die Opfer der Gewalt Taten von beiden Seiten werden es dir dann vielleicht danken.
Mann kann eigentlich nur von Glück reden das es noch nicht mehr tote gegeben hat."
n	"Oh der Kommentarbereich ist wieder auf. Gut gut, dann kann ich meinen Kommentar von gestern ja einfach nochmal schreiben:
Herzlichen Glückwunsch! Du hast deinen Frauenschutzraum gefunden! Deine Homepage kann ein solcher Frauenschutzraum sein, wenn du das denn so willst. Und deine Freunde, solltest du sie überzeugen können, können ihre Webseiten auch zu Frauenschutzräumen machen. Ist das nicht toll? Dieses Internet ist einfach großartig. Hier kannst du in deinem eigenen Bereich andere Meinungen ausschliessen so viel zu willst. Vielleicht schafft ihr es ja ein allgemeinen Frauenschutzraum-Zertifikat für garantiert 100% Frauenschutz zu bekommen. Ich bin zuversichtlich, dass ihr es schafft der Telekom einen Frauenschutzraumflatratetarif abzuschwatzen. 500MB im Monat dürfte dafür locker ausreichen. Dafür müsstet ihr aber auf ein eventuelles Streaming von SIXX dem Frauensender verzichten. Das wäre wohl nicht drin. Ein Frauentwitter und ein Femalebook wären sicherlich mit etwas Mühe machbar. Fragt doch mal die netten Nerds vom CCC. Die könnten dann auch gleich einen Chaos Computer Congress für Frauen organisieren. Statt Eintrittskarten gibt es direkt Creepercards. Wäre das nicht was?
Jetzt mal den ganzen Sarkasmus bei Seite geschoben: Merkt ihr eigentlich noch, wie ihr euch selbst ausgrenzt? Ihr fordert von Menschen, dass sie auf euch zugehen sollen, aber selbst bewegt ihr euch nicht vom Fleck. Ihr sagt Männer behandeln Frauen schlecht, aber steckt damit alle Männer in die gleiche Ecke. Mit eurem ""Frauen sind die Opfer, die beschützt werden müssen"" steckt ihr alle Frauen in eine andere Ecke. Ist euch nicht langweilig, wenn alle nur in den Ecken stehen? Mir schon."
p	"Das ist ein wundervoller Text. Dieser typisch weibische Mangel an gutem Stil. Die fehlende Stringenz. Das überhaupt nicht sinnfällige Hinübergleiten von der Missbilligung unangenehmen Alltagsverhaltens zur Kritik zusammenphantasierter Unterdrückungsszenarien. Aus jeder Silbe spricht so unzweideutig die Projektion, die Unzufriedenheit mit sich selbst. Du bist vermutlich fett und hässlich und dieser Text ist nichts anderes, als der von Nietzsche hinreichend beschriebene Versuch der Schlechtweggekommenen zur Umwertung aller Werte. Der Versuch, eine Sklavenmoral als Waffe gegen das Schöne und Emporwachsende zu richten.
Entweder euer erbärmlicher Versuch wird gestoppt, beginnend schon morgen mit dem allmählichen Entzug der Finanzierung für Gender""forscher"", oder die impotente westliche Zivilisation wird in einigen Jahrzehnten von den zahlreicheren muslimischen Horden überrannt. Und dann kommt ihr unter die Burka. HAHA."
n	"Hallo,
ich finde es zuviel verlangt, dass eine Jurastudentin meint, sie könne mit Kopftuch als Richterin tätig sein. Merkwürdige Auffassung von kultureller Toleranz. Die Kultur ist mir so etwas von fremd. In Frankreich ist das nachvollziehbarerweise undenkbar. Warum sollte es in Deutshcland möglich sein? Das hat überhaupt nciht mit Fremdenfeindlichkeit zu tun. Ich erwarte einfach, dass alle sich den Regeln konform verhalten. Mit welchem Recht velangt einer/ eine eine Sonderbehandlung? Mir ist das Gehabe hier zu extrem, liebe Mädchenmannschaft. Könntet Ihr Euch mit Themen beschäftigen, die für deutsche Normalfrauen von Relevanz sind? Traue mich ja kaum, meine Meinung zu schreiben."
n	"Und dann das noch: Auf Nachfrage werden keine Belege und keine Literatur geliefert, nein denn das „macht ja Arbeit“. Stattdessen soll man dann auf Häppchen verwiesen, die gnädiger- und „ausschnitteweise“ in den Blog gestreut werden, den man dann einfach „regelmäßig“ lesen soll. Mit Hinweis auf die Blogroll wird dann das Gespräch beendet. EOD, wie die stolze twitter-feministin zu sagen pflegt.
Friss oder stirb, du Arsch! Wir sind eine Bewegung. Wir müssen gar nichts.
Süß."
n	"oh mein gott es gib sexistische werbung? also mal erlich ich bin ein weib aber ich bitte euch das regt euch auf? wer hat nochnie über einen blondienenwitz oder solche ""sexistische""werbung gelcht? dein leben scheint sehr traurig zu sein. schonmal was von der sexsells vermarktung gehört? Auch die ganzen stars machen das wollt ihr euch auch darüber aufregen, dass lady gaga zuviel haut zeigt? Am ende müssen wir alle wieder rumlaufen wie vor den emanzipation und dann gehen wir auch nichtmehr arbeiten weil wir da ja gefahr laufen einen bösen mann zu treffen und damit macht ihr alles kaput was manche frauen mit dem leben bezahlen mussten weil wir uns noch witer emanzipieren wollten. Chillt mal eure nuggets natürlich geht das nicht, dass jemand einfach die brüste von jemandem anfasst, das frauen weniger geld verdienen als männer und dieses ganze zeug aber regt euch nicht so auf darüber und fresst es nicht so in euch rein als seit ihr vergewaltigt worden seht das doch als kompliment oderso keine ahnung aber dieser überemanzipations kram wie jetzt alle professoren mit professorin anzusprechen ist doch albern. und zu den intimwaschlotionen vill hast du sie nur nicht gefunden weil sie in der MÄNNERABTEILUNG für MÄNNER steht? und ich würde das ebenso hinnehmen ich meine da würde ich mich als mann beleidigt fühlen, weil sie sowas nicht bekommen willst du dich auch beschweren weil es nagelach und makeup nicht extra für männer gibt? wer fehler findet darf sie behalten"
p	"Ich wollt6e hie rnicht meghr kommentieren aber nach ein paar Glas schnapps
Ich weiss nur eins: Femis sind verkommene hackfressen die den Männern alle schuld geben wie man hier sehr schön sehen kann.
Mich wundert es das nicht noch mehr Männer Amoklaufen.
Ich hab dazu im Moment keinen Grund. Sollte sich das Ändern werd eich soviel Weiber und Femis mitnehmen wie ich kann. Am besten auf igrend so nem Gender Camp.
Wenn ich mal nichts mehr zu verlieren habe und hier mal anarchie herrschen sollte seid ihr alle dran. Aber sowas von…"
n	"Werte Herren, Weibsvolk, liebe Kinder,
wie jeden Sonntag ging ich heute in die Kirche, Kreuzdonnerwetter, und wollte nun vor dem zu Bett gehen noch ein wenig stehsegeln (unredl. ""surfen""), um nach Ketzerinnen und Ketzern zu suchen, die auf eine Bekehrung warten. (In der kalten Jahreszeit ziehe ich das Missionieren von zu Hause aus vor, wenngleich ich dabei auf den Einsatz von Wurfbibeln verzichten muss).
Als ich jedoch sah, was auf dieser Heimseite vor sich geht, musste ich mich übergeben. Jetzt muss meine Gattin den Boden wischen und das Abendessen noch einmal kochen. Wenn Sie sich weiterhin gegen ihre Männer auflehnen, werden Sie, wie die meisten Frauen, im Schwefelsee landen, wo Sie schreien und mit den Zähnen knirschen werden. Lesen Sie diese weisen Worte der Warnung unseres Gleichstellungsbeauftragten und kehren Sie um:
http://www.arche-internetz.net/viewtopic.php?f=6&t=4770
Warnend,
Konrad Bergheim
Post Scriptum: Aus Ihren Texten schließe ich, dass Sie in der Lage sind, einfache Sätze zu schreiben. Ich gehe deshalb davon aus, dass Sie auch meinen Text verstehen können. Sollte Ihr Mann Ihnen diesen Text vorlesen, sei an diesen noch Folgendes gerichtet: Schämen Sie sich, Sie Lump!"
n	"Is zwar schon ein bisschen spät, aber was solls...
-Wo ist denn eure sog. Ungerechtigkeit in der deutsche Gesellschaft?
Frauen haben es genauso leicht/schwer an Jobs zu kommen, bzw. Geld zu verdienen. Bei technischen Berufen werden mehr Männer eingestellt, bei sozialen mehr Frauen, Gehaltstechnisch sind alle Unterschiede nivelliert - ausser die Frau hat ein Kind, dann bekommt sie weniger, da sie als Arbeitskraft (nicht als Frau) nun unzuverlässiger und schwerer zu verplanen ist (z.B. das Kind ist krank - Frau kann nicht zur Arbeit, etc.) Muslimische, bzw. immigrierte Parallelgesellschaften in Deutschland kann ich da allerdings nicht einschließen, aber dann nervt doch die bitte.
-Frauen haben es in vielen Aspekten des Zusammenlebens sogar einfacher als Männer: Z.B. bei häuslicher Gewalt, sogar wenn diese von der Frau ausgeht, wird der Mann erst einmal aus ""Sicherheitsgründen"" des Hauses verwiesen. Und um mit einem Vorurteil aufzuräumen: ca. 50% der Fälle bei häusl. Gewalt entfallen auf Frauen - diese Fälle werden nur häufig nicht angezeigt.
-Auch gut bezahlte Berufe mit viel Verantwortung werden immer häufiger mit Frauen besetzt - so z.B. der des Bundeskanzlers, den in den letzten zwei Legislaturperioden eine Bundeskanzlerin Merkel besetzte.
-Brauchen wir noch einen Feminismus? Nein brauchen wir nicht. Ihr nervt."
p	"Das ist ja eine schöne Ansammlung von Emanzengemecker hier.
Kein Wunder kriegt ihr alle keinen Mann mehr ab ,und hinterher neidisch sein ,wenn ihr auf der Strasse ein deutsch-asiatisches Paar mit 3 gesunden Kindern seht,das noch traditionelle Werte wie Treue und Liebe lebt.Die beiden haben sich gesucht und gefunden,nicht er hat sie gekauft.
Der Mann bringt das Geld zum Leben heim ,die Frau kümmert sich um Kind und Haushalt,was ist daran bloß nicht zu kapieren.Wenn ich nach 50 Stunden buckeln am Wochenende heimkomme,koche ich vielleicht am Sonntag,werde aber sicher nicht die Wäsche bügeln und putzen.Sollte meine Frau irgendwann in der Lage sein, die 8000€ Netto heimzubringen, die ich jeden Monat ranschaffe,bin ich allergernstens bereit, sofort die Aufgaben zu tauschen ,und ich werde niemals von ihr fordern ,auch nur einen Strich im Haushalt zu erledigen.Das wäre ich erstens schön blöd und zweitens unverschämt,denn nach wie vor gilt: Wer zahlt schafft an!Auch wenn die Frau der Boß ist.
Ihr seht aus wie halbe Männer,wollt sein wie Männer und gebt euch wie Männer,tough,stark und smart,und vergesst dabei, dass die Natur ZWEI Geschlechter vorgesehen hat,jedes mit eigenen Aufgaben und Verpflichtungen.Ihr sollt den gleichen Lohn für gleiche Arbeit haben,keiner soll auch unaufgefordert auf die Pelle rücken,es gibt deffinitiv sexuelle Belästigung,keine Frage,aber auch als Mann wird man in der Schwulensauna angesext,Frauen pfeifen einem mit dicken Muckis nach.Was kann ich dagegen tun? Ich gehe eben NICHT in die Schwulensauna,trage keine aufreizende Kleidung, und mache eben mal meinen Mund auf wenns zuviel wird.
Wer Mini trägt,sich das Gesicht mit Schminke vollschmiert und auf Highheels mit dem Arsch durch die Gegend wackelt,sollte sich nicht wundern, wenn das als Aufforderung verstanden wird.
Wenn hier schon eine schreibt dass ihr einer unter den Mini faßt,so ein Schwachsinn ,dann zieh dich anständig an und benimm dich nicht wie eine Schlampe.Wenn dich einer antatscht dann schrei ihn an und zeig Selbstbewußtsein.Sich hier über die bösen Männer auszuheulen ist sowas von daneben,ich könnte kotzen so widerwärtig ist dieses Gejammere."
n	"Seit über 2000 Jahren haben die agrarisch-hypersozial-sesshaften „Juden“ die ganze Welt im Griff:
Juden (Mörder wie Moses, Kain, David, etc.) => Christen => Muslime => Protestanten => Kapitalisten => Kommunisten-Marxisten => Nazis => Hollywood => Anthroposophen => Atombomben (Teller, Oppenheimer, Kim Jong Un).
Wann hört endlich dieser wahnsinnige beschnitten-traumatisierte Blödsinn überall auf???
Die einzige gute „Religion“ war der ausgerottete Schamanismus der Jäger-und-Sammler: der ist zwar auch genetisch bedingt, aber er kann NICHT sozial GELERNT werden."
n	"Um ehrlich zu sagen, bin ich 100% FÜR Sexismus! Aber nicht im Sinne von Diskriminierung, sondern im Sinne von Unterschiedlichkeit von Mann und Frau (oder Frau und Mann ;) )!!!
Was ist schlimm daran, eine schöne, gepflegte, elegante und feminine (ja, das letzte ist in unseren verrückten Zeiten nicht mehr selbstverständlich bei den Damen) Frau zu sein? Muss eine Frau echt wie ein scheiß angezogener männlicher Penner aussehen??! Das ist nicht nur widerlich - das ist doch unnatürlich! Was ist schlimm daran, einer Frau Komplimente zu sagen, in Straßenbahn aufzustehen, um einer Frau Platz zu lassen, sich ihr gegenüber als Gentleman zu handeln und entsprechend zu reden?
Ich glaube, der Feminismus hat sich zum Zirkus und ""vanity fair"" verwandelt. Die meisten Vertreterinen dieser vor einiger Zeit wichtigen Bewegung sind in unserem Jahrhundert einfach stinkende blöde Kühe, die von Anfang an häßlich, sexuell unzufrieden und dementsprechend männerhassend sind. Es ist mittlerweile eine andere Form von Diskriminierung entstanden... Bei den meisten Jobangeboten (zu mindest, wenn's um Forschung geht) steht nun unten fett hervorgehoben, dass bei den gleichen Qualifikationen Behinderte und Frauen bevorzugt werden. Ist es nicht lüstig? Sogar lächerlich? Wenn schon, dann Gleichberechtigung für alle.
Eine Frau ist eine Frau, ein Mann ist ein Mann. Und nur das ist normal!
IMHO, natürlich..."
n	Hast Du mal daran gedacht, dass der Mann vielleicht kein perverser Sextäter war, sondern einfach nur sagen wollte „Du bist aber hübsch“. Nicht alle Menschen sind so abgestumpft, dass sie andere Menschen nicht mehr wahrnehmen, fremde Frauen legen Schwangeren die Hand auf den Bauch, Omas geben Kindern Lollies, etc. Kann man gut finden oder auch nicht. Ist aber auf keinen Fall Harassment und es sind keine schlechten Leute. Es ist eine ganz normale zwischenmenschliche Kommunikation. Du willst wohl in einem Parallel-Universum leben, wo Dich keiner mehr wahrnimmt, anschaut, anredet oder an der gleichen Ampel wartet. Auf der anderen Seite sollen dieser Mann oder alle anderen Passanten Dich wahrnehmen, wenn Du bedroht wirst, soll Dich belauschen, damit er erkennt, wann Du Dich eingeengt füllst, sich todesmutig zwischen Dich und einem vermeintlichen Übeltäter werfen. Das schließt sich doch gegenseitig aus. Vielleicht solltest Du Deiner Tochter auch nicht einreden, dass alle Menschen um sie herum schlecht sind. Die kriegt doch einen Schaden.
n	"Nein, Assange sollte man zum jetzigen Zeitpunkt noch nicht als Vergewaltiger bezeichnen:
a) Ist er noch nicht rechtskräftig verurteilt
b) Solltest du - wenn du denn schon vor einer Verurteilung moralisch urteilen möchtest - die tatsächliche Faktenlage checken und nach der Quelle der Nachricht suchen: http://www.guardian.co.uk/media/2011/jul/12/julian-assange-extradition-live-coverage.
Zitat im 1. Fall: ""They fell asleep and she woke up by his penetrating her. She immediately asked if he was wearing anything. He answered: ""You."" She said: ""You better not have HIV."" He said: ""Of course not."" She may have been upset, but she clearly consented to its [the sexual encounter's] continuation and that is a central consideration.""
Zitat im 2. Fall: ""Her words may indicate she was not particularly enjoying what was going on. But they certainly do not go anywhere near what we would regard in this country as lack of consent.""
Wahrscheinlich wird dein persönliches Urteil nicht anders ausfallen, aber das, was du schreibst, ist im ersten Fall falsch, im zweiten Fall unvollständig wiedergegeben. Nur weil es sich hier um ein Blog handelt, solltest du dir trotzdem einer gewissen journalistischen Verantwortung bewusst sein."
n	"Ihr bringt Rassismusvorwürfe in inflationärem Ausmaß, Podiumsdiskussionen nur mit Männern versucht ihr schon deshalb von vorne herein zu verhindern, Ihr kotzt euch aus, diffamiert, denunziert und verleumdet. Ihr beleidigt, boykottiert, greift Menschen an und macht sie fertig.
Und wenn es dann mal aus dem Wald zurückschallt, dann veranstaltet ihr Konferenzen, wie man denn das Internet ""safe"" für euch machen könnt. Also, dass ihr weiterhin Menschen angreifen und fertig machen könnt, aber dafür nicht mehr kritisiert werdet. Ihr seid so dumm, das ist echt schwer zu ertragen. Wenn ihr Leute angreift, werdet ihr angegriffen. Ganz einfach! Hört damit auf oder ertragt es, aber ihr könnt nicht das eine machen und dann erwarten, dass es keine Konsequenzen hat."
n	"Und nochmal zum Thema, das ungefähr so modern ist, wie Elvis: Es ist schon bemerkenswert, dass ausgerechnet die ""Frauen"", die so hässlich sind, dass sie eigentlich gar nicht so betitelt gehörten, sich gegen (vermeintliche) Vergewaltigung - die sie selber niemals aufgrund ihrer Hässlichkeit erfahren würden - arrangieren. Ich finde, hier wird wieder die ganze Krankhaftigkeit des Femifaschismus deutlich. Femifaschistinnen haben enorme Minderwertigkeitskomplexe und hassen ihre eigene Identität; genau deswegen verleugnen sie sie und wollen auch noch die anderen Frauen - auf die sie neidisch sind - von ihrer kranken Lebens- und Denkweise überzeugen."
n	"Unterscheidung:
In den sexuellen Beziehungen gibt es eine formale Ebene und eine empathische Ebene.
Die formale Ebene besagt, dass es stets eine Vergewaltigung ist, wenn ein Mann mit einer Frau ohne deren ausdrückliches Einverständnis Geschlechtsverkehr hat.
Die empathische Ebene besagt, dass wenn ein Mann mit einer Frau einmal einverständlichen Sex gehabt hat, ein weiterer Versuch zum sexuellen Verkehr nicht mehr im gleichen Masse als Vergewaltigung gewertet werden sollte, weil der Mann in diesem Falle kein Unbekannter mehr ist, die beiden bereits gemeinsames sexuelles Glück erfahren hatten und die Frau deshalb grosszügiger auf den Fehltritt des Mannes reagieren sollte, ihn nicht gleich strafrechtlich verfolgen lassen sollte
(ausser wenn sich das Fehlverhalten wiederholt).
Die empathische Ebene besagt auch, dass wenn ein Paar sich einmal einig geworden ist, Geschlechtsverkehr miteinander zu haben, und dieser sich aber in der Hitze der sexuellen Erregung in eine für die Frau unangenehme Richtung entwickelt, die Frau in einem solchen Fall nachsichtiger auf den Fehltritt des Mannes reagieren sollte, und ihn nicht gleich wegen Vergewaltigung anzeigen sollte
(ausser wenn sich das Fehlverhalten wiederholt).
Weil bei Mann und Frau die Interessen so verschieden sind, wird es in ihren sexuellen Beziehungen nie ohne Missverständnisse abgehen.
Es braucht stetige Grosszügigkeit und Nachsicht von beiden Seiten, damit diese Missverständnisse nicht in Hass und Feindschaft umschlagen."
n	"Sag mal, merkst du noch die Einschläge? Kommentare wie seine, verharmlosen die rechte Gewalt? Was für ein absolut vor Ignoranz strotzender Humbug ist das denn? Nicht er verharmlost irgendwelche Gewalt. Leute wie du sind es, die Gewalt verharmlosen, und zwar die linke Gewalt.
Mir ist es Schnuppe ob jemanden der Schädel zetrampelt wird weil er Ausländer ist oder weil er eine andere Ideologie hat als man selbst. Oder auch einfach nur aus dem Grund weil man eine Uniform trägt... Nenn mir da doch den Qualitativen Unterschied, du elendiger Wichtigtuer... Und bevor gemutmaßt wird, ich bin selber Ausländer und habe selbst Erfahrungen mit Rechter Gewalt gemacht. Aber linksextreme Zecken fühlen sich denoch erhaben und meinen ihre Ideologie rechtfertige all ihre Taten.
Ein Ziegelstein an den Kopf werfen.. Solang das Ziel mit der EIGENEN Ideologie zu vereinbaren ist, ist es O.K... Nur ist eine andere Ideologie der Motor der Motivation ist es nicht ok, da herrscht dann ein qualitativer Unterschied.
Wo ist der Unterschied, wenn ich z.B.morgens aufwache und zu meinen Auto gehe, um festzustellen, dass es nach einer erneuten Linksextremen Demo abgebrannt wurde, oder ob ich als türkischstämmiger Dönerbudenbesitzer morgens meinen Laden aufschließen will und feststelle dass Rechte in der Nacht Molotowcocktails reingeworfen haben?
Wo ist der Unterschied wenn ein Polizist beim verrichten seiner Arbeit schwerverletzt wurde oder ein Afrikanischer Arbeitnehmer auf dem Weg zur Arbeit schwer verletzt wird? Macht ihr Linken nun auch einen Unterschied?
Verletzt werden in solchen Fällen Menschen, ganz gleich aus welcher herbeigezogenen ideologischen Motivation."
n	"@ anonymous
Wieso denn abstechen??! Haha. Da hast du aber komische Ängste?!! Ihr ging es doch nur um Schläge, um ihre Wut, und so schlimm ist das ja nun auch nicht, falls bei mir mal ein schwaches Mädchen mit ihren Fäusten herumzappelt. Vor allem glaube ich auch aufgrund eigener Erfahrungen daran, daß Kampfsport ausgeglichener macht, die Selbstsicherheit dauerhaft erhöht und Aggressionen beherrschen hilft. Und ich finde, jede Frau sollte sich verteidigen können!
Ich kann Frauen nur empfehlen, und zwar ohne jegliche Einschränkungen, an feministischen Selbstverteidungskursen teilzunehmen! Noch besser wäre ein ganzes Jahr in einer feministischen Kampfsportgruppe. So etwas verändert das Körpergefühl positiv, schafft Sicherheit (tatsächlich!) und macht auch noch eine Menge Spaß. 
Das ist wirklich etwas Gutes.
Lothar"
n	"Jetzt muss ich mich aber dann doch mal beschweren, ne. Ich stehe jetzt schon seit 19 Stunden auf Hatr.org und habe noch nicht eine ""Facepalm""? Wat soll det?
Nee, im Ernst - ich finde Hatr.org gut. Ganz ehrlich. Teilweise sind die Kommentare tatsächlich unter der Gürtelinie aber zum grössten Teil finden sich dort intelligente, kritische Kommentare, ein wohltuender Unterschied zu den selbstbeweihräuchernden und anbiederischem Gesülz welches ihr freischaltet auf euren Blogs. Und das ihr diese Kommentare mit Labels wie ""Hass"" und was weiss ich verseht zeigt auf wundervolle Weise eure komplette Unfähigkeit zur Kritik. Weiter so!"
p	"Ein dreifaches Hoch auf den Stumpfsinn den du hier verzapfst. Seid doch einfach froh, dass es überhaupt Menschen gibt die sich euer ""Rumgeheule"" anhören! Aber ich weiß schon, ihr aaaarmen Frauen habt es sooooo schwer in der Gesellschaft, ihr profitiert ja auch niiieee von eurem Aussehen! Natürlich werdet ihr auch ab dem 12 Lebensjahr gezwungen wie Nutten auf die Straße zu gehen! Ich hab noch nie einer fremden Frau auf den Arsch gehauen, aber wenn ich mir den in sämtlicher Foren verbreiteten geistigen Dünnschiss durchlese, bekomm ich darauf große Lust. Mein Vorschlag, zurück in die 50iger Jahre!!!!"
n	"Es ist doch eigentlich ganz einfach: wenn du willst, daß ich bei mir was ändere, was dir nicht passt, dann vermittle mir das so, daß ich es auch akzeptieren kann und will (und insbesondere auch einsehe, daß deine Anforderung an mich auch gerechtfertigt ist). Wenn nicht, dann lässt es halt bleiben, darfst dich aber auch nicht wundern, daß ich deine Befindlichkeit ignoriere. Ich vermute, daß das nur Menschen, die in einem Abhängigkeitsverhältnis stehen (z.B. dem Chef gegenüber o.ä.), anders handhaben.
PS: ich habe den Ausgangsartikel schon so verstanden, daß er eine Aufforderung an die ""Hetenpaare"" darstellen sollte. Den Tonfall halte ich aber für ungeeignet, wenn man bei diesen etwas erreichen will!.
Nochn PS: ""... sagt ja auch eigentlich echt schon alles."". Richtig, das sagt recht deutlich, daß zumindest ich mir nicht jedes Angeraunze gefallen lasse ;-)"
n	"warum werden in den medien bildungserfolge ausschliesslich weiblich und versagertum ausschliesslich männlich illustriert?
wann haben wir das letzte mal „Mörderinnen und Mörder“ gelesen? warum wird die weibliche form immer nur für positiv besetzte begriffe benutzt, niemals für negativ besetzte? gibt es etwa keine betrügerinnen, falschparkerinnen, mitläuferinnen, gewaltverbrecherinnen?
warum wird das männliche schlecht und lächerlich gemacht, als wäre es eine störung, eine ungewollte abweichung?
gibt es einen feministischen filter in den medien? Warum wird nur über sexismus gegenüber frauen gesprochen, jener gegenüber männern aber konsequent ausgeblendet?
scheinheilig! nicht?
(mir ist klar, dass dieser beitrag keine chance auf veröffentlichung hat, ankommen wird er aber sicher bei mindestens einer person.)"
n	"Die meisten Frauen treiben auf Druck und Geheiß ihrer Männer ab und nicht weil irgendwelche christlichen Fundamentalisten sie dazu zwingen.Das beweisen nicht zuletzt diverse Internetforen.
Mit der Gegendemonstration von Pseudo-Feministinnen beim""Marsch für das Leben"" wird die Unterdrückung der Frauen durch Männer unterstützt und sonst nichts.
Außerdem:Woher sollen die Frauen der Zukunft kommen,wenn sie abgetrieben werden? Vom Mars etwa?"
n	"Mangelhafte Rechtschreibung und Grammatik, aber Hauptsache mal klug klingende Wörter wie ""revoltierende Attitüden"" reingeschrieben. (Im Kontext übrigens falsch.) Hachja.
Übrigens: Selbst mal breitbeinig hinsetzen wäre doch im Sinne der Gleichberechtigung. Und, wenn du ein Problem mit Leuten im Zug hast, sie darauf ansprechen, das nennt man Zivilcourage. Wenn man die nicht hat, betreibt man wohl lieber ein ""feministisches"" blog. Die GründerInnen der Bewegung würden sich im Grabe umdrehen..."
n	"Wenn ich diesen ganzen Käse verfolge,kommt bei mir der Verdacht auf.daß ich
in Zukunft den Bügersteig wechseln muß,nur weil mir eine Frau entgegen kommt !?Wie aufreizend benehmen sich manche Frauen,um dann den Mann am langen Arm verhungern zu lassen.Zu Brüderle : Hatt diese Dame(Betonung liegt auf D A M E )nicht versucht mit unreellen Mitteln einen Namen zu machen ?
Warum rückt sie erst nach Monaten mit ihrer angeblichen Betroffenheit raus ?
Weil eine unbekannte Schreiberin die Chance gewittwert hat,auf einen Schlag be-
kannt zu werden.Wenn man am Sontag ihren Vorgesetzten im Fernsehen betrachtet hat,sah man bei näherem Hinsehen genug ! Warum ist Sie nicht selbst
angetreten ????? War Sie einfach zu feige ??? Auflagenstärke zählt !!!
Ich gehöre zu den Menschen die am Morgen versuchen aufzustehen,nur um
am Abend müde ins Bett zu gehen !"
n	"""um auf rassistische Begriffe im Kinderbuch „Die kleine Hexe“ von Otfried Preussler aufmerksam zu machen, ""
Begriffe können nur rassistisch sein, wenn sie rassistisch gemeint und rassistisch verstanden werden.
Und wenn dann ""Es ist die Geschichte eines engagierten Vaters, der seiner Tochter ersparen „wollte diese diskriminierenden Worte in ihrem Lieblingsbuch zu lesen und sich unwohl dabei zu fühlen""
zu lesen ist, dann kommt man nicht umhin festzustellen, dass es um die saubere Gefühlswelt eines Mittelschichtpapas geht. Das hat mit Antirassismus wenig zu tun, aber viel mit Tujahecke vor dem Eigenheim, Abschreibenpetzen bei der Lehrerin und überhaupt dem kleinbürgerlichen Reinlichkeitsbedürfnis.
Den Unterschied zwischen Tat und Symbol, den müssen die Mädchen der Mädchenmannschaft noch lernen - aber Ihr geht ja nich dahin wo es weh tun könnte. Und für alles Andersdenkende gibt es die Löschfunktion."
n	"Sehr geehrtes Geschlechtsloses Gebilde , wer auch immer Sie sind ! Ihre hier vorgebrachten Anmerkungen über die Frau Ebeling sind völlig Falsch , Übele Nachrede gegen eine Verantwortungsbewusste Dame . Sie sollten sich besser Informieren bevor Sie solch einen Müll über Frau Ebeling in die Welt setzen . Frau Schwarzer / Emma hat da wohl auf der ganzen Linie versagt mit Ihrer Emanzipation , wenn die Mädels sich heut zu Tage nicht in der Lage sehen , sich gegen Ihnen gemachte Komplimente , die Sie nicht wünschen zu erwehren ! Wenn sie nicht möchten das Männer Ihren Busen sehen, sollen sie Ihn verdecken _ aber das wollen sie nicht , Nein Pussy -Riot zieht ja auch Blank , nix im Kopf aber Nackig machen na toll ! Und der besagte Twitter / Aufschrei , Lächerlich sollten Mal who de Fu.. is Alice fragen ,Lol ein Drama über nothing !
Die Männer sollten Frauen in Zukunft ignorieren komplett blanc them out , sie , die sich Aufregen über Lächerlichkeiten , Kleinigkeiten , Komplimente wie Armselig ist das bloß . Ihr meine Damen habt null Respekt für das Männer Geschlecht in der Hoffnung das Ihr niemals SÖHNE zur WELT bringt !!!
Ich bin erschüttert über solch eine Ignoranz und Frau Ebeling ist hier die HELDIN !!! Nicht die armen Kreaturen , die sich nicht erwehren können !!! Ich bin auch eine Frau / Mutter – Sohn / Tochter auch ich weiß wo von ich Rede ! Und Frau Ebeling ist mir PERSÖNLICH bekannt …… sehr gut sogar , Argumentieren sie mit Ihr , Dialog aber keine falsche Behauptungen und Üble Nachrede , das ist nicht in die Kategorie Intelligenz einzuordnen , was Sie hier tun !"
n	"Hat den selbsternannten Weltverbesserern mal wieder jemand den Spiegel vorgehalten.
Tja, dann sieht man sie wieder, die dümmlich, arrogante Fratze des ewigen Besserwissers ohne jeglichen Faktenhintergrund.
Aber anstatt endlich mal in sich zu gehen, wird die Schuld für die eigene Missgestalt natürlich sofort extrem laut krakellend den anderen zugewiesen. Nur bloß nicht einmal nachdenken müssen und gar den eigenen Standpunkt überprüfen."
